tweet_id,date,full_text,tweet_type,hashtags,mentions,user_location,geo,lat_coordinates,lng_coordinates,place_type,place_name,place_full_name,country_code,country,prof_country,prof_country_code,prof_locailty,prof_region,prof_sub_region,prof_full_name,prof_coord_lat,prof_coord_lng,reply_count,quote_count,likes_count,retweet_counts,hyperlink
1588309882368774144,Thu Nov 03 23:19:19 +0000 2022,@TimothyTobias2 @Michoacan2Cali @OGApe12 @Archangel19691 Wow. Semantics of nomenclature in the military are lost on you I guess. M1 M16 so similar. Get outta here. https://t.co/8JnlacQG7R,Reply Tweet,,"['@TimothyTobias2', '@Michoacan2Cali', '@OGApe12', '@Archangel19691']","nyc
",,,,,,,,,United States,US,New York City,New York,,"New York City, New York, United States",-74.00597,40.71427,6,1,1,0,https://twitter.com/twitter/status/1588309882368774144
1588309854363738112,Thu Nov 03 23:19:13 +0000 2022,"@mmpadellan Absolutely, ever since Scotus ruled you don't need a permit to carry a gun.xhootings are up especially Texas.ive been fighting for gun laws scince the Brady Bill. It's madness",Reply Tweet,,['@mmpadellan'],DC.,,,,,,,,,United States,US,,"Washington, D.C.",,"Washington, D.C., United States",-77.00025,38.91706,0,0,1,0,https://twitter.com/twitter/status/1588309854363738112
1588309843441373184,Thu Nov 03 23:19:10 +0000 2022,"@jjspjriviera @beavis617 @TulsiGabbard I don't know, a bunch of goat herders in Afghanistan seem to have successfully defeated the US government. Yes, they had access to military style assault weapons when the 2nd Amendment was written. Google ""puckle gun"". It wasn't the only self-loading rifle at the time. They knew.",Reply Tweet,,"['@jjspjriviera', '@beavis617', '@TulsiGabbard']","Elmira, NY",,,,,,,,,United States,Chemung County,Elmira,New York,,"Elmira, New York, United States",-76.80773,42.0898,0,0,6,0,https://twitter.com/twitter/status/1588309843441373184
1588309825221709825,Thu Nov 03 23:19:06 +0000 2022,@AdamLaxalt Vote Red? Christian Nationalism. Control Womens Rights. Free Gun laws to allow kids to own guns and kill other kids. Promote Trickle Down economics by providing wealthy corporations tax breaks.  Make all schools Christian “interpretive” schools and deny diversity. No. Vote Blue,Reply Tweet,,['@AdamLaxalt'],"Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,0,0,https://twitter.com/twitter/status/1588309825221709825
1588309781223067648,Thu Nov 03 23:18:55 +0000 2022,"@Nemtastic1 @MissMaryMcInOR @pewresearch Whereas NE as a whole has tighter gun laws. 

(And I’m not in “we should revoke 2A”camp, but wish there was more oversight/accountability for people buying guns. I go to Indiana often…takes me 20 min to get to border and there’s a gun shop at first exit. Can see if from border)",Reply Tweet,,"['@Nemtastic1', '@MissMaryMcInOR', '@pewresearch']","Chicago, IL",,,,,,,,,United States,Cook County,Chicago,Illinois,,"Chicago, Illinois, United States",-87.65005,41.85003,1,0,1,0,https://twitter.com/twitter/status/1588309781223067648
1588309765222195200,Thu Nov 03 23:18:52 +0000 2022,@TomFitton Vote Red? Christian Nationalism. Control Womens Rights. Free Gun laws to allow kids to own guns and kill other kids. Promote Trickle Down economics by providing wealthy corporations tax breaks.  Make all schools Christian “interpretive” schools and deny diversity. No. Vote Blue,Reply Tweet,,['@TomFitton'],"Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,0,0,https://twitter.com/twitter/status/1588309765222195200
1588309742673596416,Thu Nov 03 23:18:46 +0000 2022,@RepThomasMassie Vote Red? Christian Nationalism. Control Womens Rights. Free Gun laws to allow kids to own guns and kill other kids. Promote Trickle Down economics by providing wealthy corporations tax breaks.  Make all schools Christian “interpretive” schools and deny diversity. No. Vote Blue,Reply Tweet,,['@RepThomasMassie'],"Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,0,0,https://twitter.com/twitter/status/1588309742673596416
1588309737728520193,Thu Nov 03 23:18:45 +0000 2022,"@StephenKing @kayleighmcenany All the comments to this suggest guns are not the problem, humans are. He would just get a different weapon. But how does this argument hold up in countries that have strict gun control laws and few to zero deaths from guns. Law enforcement don’t carry in Iceland https://t.co/ONAcQVja84",Reply Tweet,,"['@StephenKing', '@kayleighmcenany']",WA,,,,,,,,,United States,Walla Walla County,Walla Walla,Washington,,"Walla Walla, Washington, United States",-118.34302,46.06458,11,0,36,2,https://twitter.com/twitter/status/1588309737728520193
1588309708464885760,Thu Nov 03 23:18:38 +0000 2022,"@ReverendWarnock @BarackObama The @GOP have voted against:
- cheaper gas
- cheaper insulin
- cheaper Rx prices
- child tax credits
- stimulus checks
- gun safety laws
- baby formula
- voter protections
- marriage equality
VOTE FOR REVEREND WARNOCK",Reply Tweet,,"['@ReverendWarnock', '@BarackObama', '@GOP']","West Palm Beach, FL",,,,city,Boca Raton,"Boca Raton, FL",US,United States,United States,Palm Beach County,West Palm Beach,Florida,,"West Palm Beach, Florida, United States",-80.05337,26.71534,0,0,0,0,https://twitter.com/twitter/status/1588309708464885760
1588309664902483968,Thu Nov 03 23:18:28 +0000 2022,"Honolulu lags other counties on concealed-carry gun licenses 
https://t.co/YLqI4sVcnF",Original Tweet,,,Hawaii,,,,,,,,,United States,US,,Hawaii,,"Hawaii, United States",-156.50028,20.75028,1,0,0,0,https://twitter.com/twitter/status/1588309664902483968
1588309664131059712,Thu Nov 03 23:18:27 +0000 2022,"Remember those R legislators heard our Louisville Metro Police testify that permitless concealed carry was dangerous, that it increases gun crimes, and it puts police officer's lives in danger. The Republicans forced it through anyway.",Reply Tweet,,,"Louisville, KY",,,,,,,,,United States,Jefferson County,Louisville,Kentucky,,"Louisville, Kentucky, United States",-85.75941,38.25424,0,0,1,1,https://twitter.com/twitter/status/1588309664131059712
1588309663850074112,Thu Nov 03 23:18:27 +0000 2022,@TheLeoTerrell Vote Red? Christian Nationalism. Control Womens Rights. Free Gun laws to allow kids to own guns and kill other kids. Promote Trickle Down economics by providing wealthy corporations tax breaks.  Make all schools Christian “interpretive” schools and deny diversity. No. Vote Blue,Reply Tweet,,['@TheLeoTerrell'],"Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,0,0,https://twitter.com/twitter/status/1588309663850074112
1588309629913559043,Thu Nov 03 23:18:19 +0000 2022,@BPUnion Vote Red? Christian Nationalism. Control Womens Rights. Free Gun laws to allow kids to own guns and kill other kids. Promote Trickle Down economics by providing wealthy corporations tax breaks.  Make all schools Christian “interpretive” schools and deny diversity. No. Vote Blue,Reply Tweet,,['@BPUnion'],"Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,0,0,https://twitter.com/twitter/status/1588309629913559043
1588309591418232832,Thu Nov 03 23:18:10 +0000 2022,@tedcruz Vote Red? Christian Nationalism. Control Womens Rights. Free Gun laws to allow kids to own guns and kill other kids. Promote Trickle Down economics by providing wealthy corporations tax breaks.  Make all schools Christian “interpretive” schools and deny diversity. No. Vote Blue,Reply Tweet,,['@tedcruz'],"Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,0,0,https://twitter.com/twitter/status/1588309591418232832
1588309557704433665,Thu Nov 03 23:18:02 +0000 2022,@GOPChairwoman Vote Red? Christian Nationalism. Control Womens Rights. Free Gun laws to allow kids to own guns and kill other kids. Promote Trickle Down economics by providing wealthy corporations tax breaks.  Make all schools Christian “interpretive” schools and deny diversity. No. Vote Blue,Reply Tweet,,['@GOPChairwoman'],"Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,0,0,https://twitter.com/twitter/status/1588309557704433665
1588309546132729856,Thu Nov 03 23:17:59 +0000 2022,@POTUS So call out the Republicans!  Voted against Windfall Profits.  Do not support restrictions on assault weapons!  Oppose Student Debt Releif!  Call them out!,Reply Tweet,,['@POTUS'],"Maryland, USA",,,,,,,,,United States,US,,Maryland,,"Maryland, United States",-76.74997,39.00039,0,0,0,0,https://twitter.com/twitter/status/1588309546132729856
1588309531972468742,Thu Nov 03 23:17:56 +0000 2022,@AbbottCampaign @GregAbbott_TX Vote Red? Christian Nationalism. Control Womens Rights. Free Gun laws to allow kids to own guns and kill other kids. Promote Trickle Down economics by providing wealthy corporations tax breaks.  Make all schools Christian “interpretive” schools and deny diversity. No. Vote Blue,Reply Tweet,,"['@AbbottCampaign', '@GregAbbott_TX']","Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,3,1,https://twitter.com/twitter/status/1588309531972468742
1588309446630944768,Thu Nov 03 23:17:36 +0000 2022,@JoeLombardoNV Vote Red? Christian Nationalism. Control Womens Rights. Free Gun laws to allow kids to own guns and kill other kids. Promote Trickle Down economics by providing wealthy corporations tax breaks.  Make all schools Christian “interpretive” schools and deny diversity. No. Vote Blue,Reply Tweet,,['@JoeLombardoNV'],"Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,3,0,https://twitter.com/twitter/status/1588309446630944768
1588309440788598785,Thu Nov 03 23:17:34 +0000 2022,@CkKabrud @FillmoreLucky @Politicaljabs1 @whack187 @Dahlialithwick Gun control works. https://t.co/FHXW8QG88l,Reply Tweet,,"['@CkKabrud', '@FillmoreLucky', '@Politicaljabs1', '@whack187', '@Dahlialithwick']",United States,,,,,,,,,United States,US,,,,United States,-98.5,39.76,2,0,1,0,https://twitter.com/twitter/status/1588309440788598785
1588309395418402816,Thu Nov 03 23:17:23 +0000 2022,@FoxNews Vote Red? Christian Nationalism. Control Womens Rights. Free Gun laws to allow kids to own guns and kill other kids. Promote Trickle Down economics by providing wealthy corporations tax breaks.  Make all schools Christian “interpretive” schools and deny diversity. No. Vote Blue,Reply Tweet,,['@FoxNews'],"Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,0,0,https://twitter.com/twitter/status/1588309395418402816
1588309367925125121,Thu Nov 03 23:17:17 +0000 2022,@prince6_LFC @JoeBiden You simply do not understand how crime works. When you take away guns from the good guys the bad guys with guns jobs just got easier. The most dangerous cities in the country have the strictest gun laws while the cities with the least crime have the most guns per citizen.,Reply Tweet,,"['@prince6_LFC', '@JoeBiden']","Gallatin, TN",,,,,,,,,United States,Sumner County,Gallatin,Tennessee,,"Gallatin, Tennessee, United States",-86.44666,36.38838,2,0,7,0,https://twitter.com/twitter/status/1588309367925125121
1588309361184890880,Thu Nov 03 23:17:15 +0000 2022,This gun violence has been ridiculous 🤦🏽‍♀️,Original Tweet,,,"Upper Darby, PA",,,,,,,,,United States,Allegheny County,Upper Saint Clair,Pennsylvania,,"Upper Saint Clair, Pennsylvania, United States",-80.08339,40.3359,0,0,0,0,https://twitter.com/twitter/status/1588309361184890880
1588309337017290753,Thu Nov 03 23:17:09 +0000 2022,@RonnyJacksonTX @netanyahu Vote Red? Christian Nationalism. Control Womens Rights. Free Gun laws to allow kids to own guns and kill other kids. Promote Trickle Down economics by providing wealthy corporations tax breaks.  Make all schools Christian “interpretive” schools and deny diversity. No. Vote Blue,Reply Tweet,,"['@RonnyJacksonTX', '@netanyahu']","Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,0,0,https://twitter.com/twitter/status/1588309337017290753
1588309259737264128,Thu Nov 03 23:16:51 +0000 2022,@RepDanCrenshaw @WSJopinion Vote Red? Christian Nationalism. Control Womens Rights. Free Gun laws to allow kids to own guns and kill other kids. Promote Trickle Down economics by providing wealthy corporations tax breaks.  Make all schools Christian “interpretive” schools and deny diversity. No. Vote Blue,Reply Tweet,,"['@RepDanCrenshaw', '@WSJopinion']","Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,0,0,https://twitter.com/twitter/status/1588309259737264128
1588309227004493825,Thu Nov 03 23:16:43 +0000 2022,"@NikoBellic786 @DecisionDeskHQ Since when are socialized medicine and gun control not progressive policies. He is no liberal, he’s a progressive.",Reply Tweet,,"['@NikoBellic786', '@DecisionDeskHQ']",NW Arkansas,,,,,,,,,United States,US,,Arkansas,,"Arkansas, United States",-92.50044,34.75037,1,0,1,0,https://twitter.com/twitter/status/1588309227004493825
1588309223683010560,Thu Nov 03 23:16:42 +0000 2022,@RepMTG Vote Red? Christian Nationalism. Control Womens Rights. Free Gun laws to allow kids to own guns and kill other kids. Promote Trickle Down economics by providing wealthy corporations tax breaks.  Make all schools Christian “interpretive” schools and deny diversity. No. Vote Blue,Reply Tweet,,['@RepMTG'],"Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,0,0,https://twitter.com/twitter/status/1588309223683010560
1588309221090951168,Thu Nov 03 23:16:42 +0000 2022,"Just watched a Dan Patrick political ad; where he proposes a mandatory minimum jail sentence for gun crimes.

So they create a problem by loosening gun laws and then come up with a ‘solution’. 🙄",Original Tweet,,,"Texas, USA",,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,0,0,2,0,https://twitter.com/twitter/status/1588309221090951168
1588309178304856064,Thu Nov 03 23:16:32 +0000 2022,@RonnyJacksonTX Vote Red? Christian Nationalism. Control Womens Rights. Free Gun laws to allow kids to own guns and kill other kids. Promote Trickle Down economics by providing wealthy corporations tax breaks.  Make all schools Christian “interpretive” schools and deny diversity. No. Vote Blue,Reply Tweet,,['@RonnyJacksonTX'],"Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,0,0,https://twitter.com/twitter/status/1588309178304856064
1588309171589390336,Thu Nov 03 23:16:30 +0000 2022,"@NEWS9 No matter how you vote on Tuesday, keep a few facts in mind regarding the governor’s race in Oklahoma:

1. Joy Hofmeister supports abortion.
2. Joy Hofmeister supports infringement of our second amendment rights, and has earned an F grade by the NRA.

https://t.co/dVy7qwkDYT",Reply Tweet,,['@NEWS9'],"Norman, OK",,,,,,,,,United States,Cleveland County,Norman,Oklahoma,,"Norman, Oklahoma, United States",-97.43948,35.22257,2,0,7,1,https://twitter.com/twitter/status/1588309171589390336
1588309153528700929,Thu Nov 03 23:16:26 +0000 2022,@GregAbbott_TX Vote Red? Christian Nationalism. Control Womens Rights. Free Gun laws to allow kids to own guns and kill other kids. Promote Trickle Down economics by providing wealthy corporations tax breaks.  Make all schools Christian “interpretive” schools and deny diversity. No. Vote Blue,Reply Tweet,,['@GregAbbott_TX'],"Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,0,0,https://twitter.com/twitter/status/1588309153528700929
1588309145463275527,Thu Nov 03 23:16:24 +0000 2022,@BeschlossDC Just watch your interview on MSNBC.  As a historian can you tell me at what time in history did fascists support free speech and oppose gun control?,Reply Tweet,,['@BeschlossDC'],United States,,,,,,,,,United States,US,,,,United States,-98.5,39.76,0,0,0,0,https://twitter.com/twitter/status/1588309145463275527
1588309122239594496,Thu Nov 03 23:16:18 +0000 2022,@RobertsonforNV Vote Red? Christian Nationalism. Control Womens Rights. Free Gun laws to allow kids to own guns and kill other kids. Promote Trickle Down economics by providing wealthy corporations tax breaks.  Make all schools Christian “interpretive” schools and deny diversity. No. Vote Blue,Reply Tweet,,['@RobertsonforNV'],"Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,0,0,https://twitter.com/twitter/status/1588309122239594496
1588309111594430464,Thu Nov 03 23:16:16 +0000 2022,"@kimbo1776 @DanPatrick No, mob rule is what the 2nd Amendment fetishist want.",Reply Tweet,,"['@kimbo1776', '@DanPatrick']","Sugar Land, TX",,,,,,,,,United States,Fort Bend County,Sugar Land,Texas,,"Sugar Land, Texas, United States",-95.63495,29.61968,2,0,0,0,https://twitter.com/twitter/status/1588309111594430464
1588309106666115072,Thu Nov 03 23:16:15 +0000 2022,@Riderfan456 @tydoesnotcomply @BowTiedMoney @JeffreyRobbins3 @JesseKellyDC I’m almost positive He’s for open carry…,Reply Tweet,,"['@Riderfan456', '@tydoesnotcomply', '@BowTiedMoney', '@JeffreyRobbins3', '@JesseKellyDC']",Florida ,,,,,,,,,United States,US,,Florida,,"Florida, United States",-82.5001,28.75054,0,0,0,0,https://twitter.com/twitter/status/1588309106666115072
1588309106183786496,Thu Nov 03 23:16:14 +0000 2022,@byjoelanderson Don’t forget all the kids fucking murdered in schools because Republicans block every gun law,Reply Tweet,,['@byjoelanderson'],"Virginia, USA",,,,,,,,,United States,US,,West Virginia,,"West Virginia, United States",-80.50009,38.50038,1,0,10,0,https://twitter.com/twitter/status/1588309106183786496
1588308964181422080,Thu Nov 03 23:15:41 +0000 2022,@CasandraLGarcia Vote Red? Christian Nationalism. Control Womens Rights. Free Gun laws to allow kids to own guns and kill other kids. Promote Trickle Down economics by providing wealthy corporations tax breaks.  Make all schools Christian “interpretive” schools and deny diversity. No. Vote Blue,Reply Tweet,,['@CasandraLGarcia'],"Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,3,0,https://twitter.com/twitter/status/1588308964181422080
1588308963459796995,Thu Nov 03 23:15:40 +0000 2022,"@GlennJacobsTN How many children have we lost to mass shootings due to incompetence, greed and cowardice?",Reply Tweet,,['@GlennJacobsTN'],"Florida, USA",,,,,,,,,United States,US,,Florida,,"Florida, United States",-82.5001,28.75054,0,0,0,0,https://twitter.com/twitter/status/1588308963459796995
1588308958111928322,Thu Nov 03 23:15:39 +0000 2022,"@Nemtastic1 @MissMaryMcInOR @pewresearch The other factor that isn’t shown in graphs is the difference in gun laws. Chicago laws aren’t as strict, but far more impactful is that we’re surrounded by states where guns are very easy to access. More than 60% of guns confiscated in Chicago come from outside IL",Reply Tweet,,"['@Nemtastic1', '@MissMaryMcInOR', '@pewresearch']","Chicago, IL",,,,,,,,,United States,Cook County,Chicago,Illinois,,"Chicago, Illinois, United States",-87.65005,41.85003,1,0,2,0,https://twitter.com/twitter/status/1588308958111928322
1588308956354859009,Thu Nov 03 23:15:39 +0000 2022,@GiffordsCourage I wish the NRA was as pro gun as you wish they were 🥴,Reply Tweet,,['@GiffordsCourage'],"Charlotte, NC",,,,,,,,,United States,Mecklenburg County,Charlotte,North Carolina,,"Charlotte, North Carolina, United States",-80.84313,35.22709,1,0,11,0,https://twitter.com/twitter/status/1588308956354859009
1588308918672887810,Thu Nov 03 23:15:30 +0000 2022,@ClayTravis Vote Red? Christian Nationalism. Control Womens Rights. Free Gun laws to allow kids to own guns and kill other kids. Promote Trickle Down economics by providing wealthy corporations tax breaks.  Make all schools Christian “interpretive” schools and deny diversity. No. Vote Blue,Reply Tweet,,['@ClayTravis'],"Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,0,0,https://twitter.com/twitter/status/1588308918672887810
1588308896476643328,Thu Nov 03 23:15:24 +0000 2022,"@Jamie_Casiano @PrisonPlanet Things like claiming Clinton is remote controlled via a brain implant, that 9/11 was an inside job from the CIA, thinks Timothy McVeigh was an FBI agent, thinks...just so many mass shootings were performances by paid actors, he's a Birther, thinks that Bin Laden is frozen...",Reply Tweet,,"['@Jamie_Casiano', '@PrisonPlanet']",Vermont,,,,,,,,,United States,US,,Vermont,,"Vermont, United States",-72.74983,44.00034,1,0,0,0,https://twitter.com/twitter/status/1588308896476643328
1588308835617411073,Thu Nov 03 23:15:10 +0000 2022,@SteveDaines @JoeBiden Vote Red? Christian Nationalism. Control Womens Rights. Free Gun laws to allow kids to own guns and kill other kids. Promote Trickle Down economics by providing wealthy corporations tax breaks.  Make all schools Christian “interpretive” schools and deny diversity. No. Vote Blue,Reply Tweet,,"['@SteveDaines', '@JoeBiden']","Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,2,0,https://twitter.com/twitter/status/1588308835617411073
1588308819578232832,Thu Nov 03 23:15:06 +0000 2022,@qcm_p Rip take off sleep easy king it’s crazy how black people killing their own people we gotta put a stop to this gun violence,Reply Tweet,,['@qcm_p'],"Town 'n' Country, FL",,,,,,,,,United States,Hillsborough County,Town 'n' Country,Florida,,"Town 'n' Country, Florida, United States",-82.57732,28.01057,0,0,0,0,https://twitter.com/twitter/status/1588308819578232832
1588308759767842816,Thu Nov 03 23:14:52 +0000 2022,@VictorJoecks Vote Red? Christian Nationalism. Control Womens Rights. Free Gun laws to allow kids to own guns and kill other kids. Promote Trickle Down economics by providing wealthy corporations tax breaks.  Make all schools Christian “interpretive” schools and deny diversity. No. Vote Blue,Reply Tweet,,['@VictorJoecks'],"Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,0,0,https://twitter.com/twitter/status/1588308759767842816
1588308679077396480,Thu Nov 03 23:14:33 +0000 2022,"@9t_9p @RufusHough @PatriotsDemand @AdamPiersen @KuchiTetrapod @ZWV134 @THasselstrom @TheMurdockle @mkelleykc @EdwinBarnabas @mos_scocious @ABlackPolitical @DaftandD @GunControlPlz @JackWhoElse @BsSlayah @SnoJusticeBro @godless_mom @TrumpsHurricane @Blowitoutyourd1 @TheRussianMafi6 @ScienceNSnark @MomsDemand What part of Zero incidents did you not understand?

#gunsense is nonsense 
#2A #2AShallNotBeInfringed 
#GunsSaveLives",Reply Tweet,"['#gunsense', '#2A', '#2AShallNotBeInfringed', '#GunsSaveLives']","['@9t_9p', '@RufusHough', '@PatriotsDemand', '@AdamPiersen', '@KuchiTetrapod', '@ZWV134', '@THasselstrom', '@TheMurdockle', '@mkelleykc', '@EdwinBarnabas', '@mos_scocious', '@ABlackPolitical', '@DaftandD', '@GunControlPlz', '@JackWhoElse', '@BsSlayah', '@SnoJusticeBro', '@godless_mom', '@TrumpsHurricane', '@Blowitoutyourd1', '@TheRussianMafi6', '@ScienceNSnark', '@MomsDemand']",Free America,,,,,,,,,United States,US,,,,United States,-98.5,39.76,1,0,2,0,https://twitter.com/twitter/status/1588308679077396480
1588308658915487744,Thu Nov 03 23:14:28 +0000 2022,"The “threat” was only inside his head 
#Columbus #ohio #GunControlNow #2a 

https://t.co/CwLrwzSHck",Original Tweet,"['#Columbus', '#ohio', '#GunControlNow', '#2a']",,"California, USA",,,,,,,,,United States,US,,California,,"California, United States",-119.75126,37.25022,0,0,1,0,https://twitter.com/twitter/status/1588308658915487744
1588308649121705984,Thu Nov 03 23:14:25 +0000 2022,@DanPatrick It wasn’t the door Dan it is loose gun laws.  #21LivesRobbed #VoteBlue to honor gun violence victims.  Here are the faces of the deceased at the#UvaldeMassacre. They didn’t deserve to die by an AR-15 in class.,Reply Tweet,"['#21LivesRobbed', '#VoteBlue']",['@DanPatrick'],Twilight Zone,,,,,,,,,United States,Washington County,Twilight,Pennsylvania,,"Twilight, Pennsylvania, United States",-79.88866,40.11285,0,0,0,0,https://twitter.com/twitter/status/1588308649121705984
1588308602112331776,Thu Nov 03 23:14:14 +0000 2022,@DanPatrick Vote Red? Christian Nationalism. Control Womens Rights. Free Gun laws to allow kids to own guns and kill other kids. Promote Trickle Down economics by providing wealthy corporations tax breaks.  Make all schools Christian “interpretive” schools and deny diversity. No. Vote Blue,Reply Tweet,,['@DanPatrick'],"Fort Worth, TX",,,,,,,,,United States,Tarrant County,Fort Worth,Texas,,"Fort Worth, Texas, United States",-97.32085,32.72541,0,0,1,0,https://twitter.com/twitter/status/1588308602112331776
1588308579903160320,Thu Nov 03 23:14:09 +0000 2022,@ColinCowherd Sorry got disagree with “dont mess with peoples kids” how many school shootings have we had and nothing gets done expect “thoughts and prayers”,Reply Tweet,,['@ColinCowherd'],Mia...,,,,,,,,,United States,Miami-Dade County,Miami,Florida,,"Miami, Florida, United States",-80.19366,25.77427,0,0,0,0,https://twitter.com/twitter/status/1588308579903160320
1588308517542166529,Thu Nov 03 23:13:54 +0000 2022,Because of gun violence there have been more than 36 school shootings in 2018 alone,Original Tweet,,,Coastal Carolina University ,,,,,,,,,United States,US,,South Carolina,,"South Carolina, United States",-81.00009,34.00043,0,0,0,0,https://twitter.com/twitter/status/1588308517542166529
1588308351158743040,Thu Nov 03 23:13:14 +0000 2022,@radleybalko Now do mass shootings...,Reply Tweet,,['@radleybalko'],"Conroe, TX",,,,,,,,,United States,Montgomery County,Conroe,Texas,,"Conroe, Texas, United States",-95.45605,30.31188,0,0,0,0,https://twitter.com/twitter/status/1588308351158743040
1588308345123139584,Thu Nov 03 23:13:13 +0000 2022,@davidhogg111 What does this have to do with the #nra @NRA,Reply Tweet,['#nra'],"['@davidhogg111', '@NRA']","Washington, DC",,,,,,,,,United States,US,,"Washington, D.C.",,"Washington, D.C., United States",-77.00025,38.91706,0,0,0,0,https://twitter.com/twitter/status/1588308345123139584
1588308166692851713,Thu Nov 03 23:12:30 +0000 2022,@BillyBaldwin 🤣 you giving political advice is like your brother giving a gun safety class.,Reply Tweet,,['@BillyBaldwin'],Miami Florida,,,,,,,,,United States,Miami-Dade County,Miami,Florida,,"Miami, Florida, United States",-80.19366,25.77427,0,0,0,0,https://twitter.com/twitter/status/1588308166692851713
1588308146275377154,Thu Nov 03 23:12:26 +0000 2022,@DanPatrick You can not believe a world this man says. He will do nothing about the crime and gun violence. He will say anything to try and get our vote but I see right through him.,Reply Tweet,,['@DanPatrick'],"Texas, USA",,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,0,0,3,0,https://twitter.com/twitter/status/1588308146275377154
1588308042063421442,Thu Nov 03 23:12:01 +0000 2022,"Dems passed the Bipartisan Safer Communities Act, breaking a 30-year streak of federal inaction on gun violence legislation 4/63",Reply Tweet,,,"Nevada, USA",,,,,,,,,United States,US,,Nevada,,"Nevada, United States",-116.75119,39.25021,1,0,0,0,https://twitter.com/twitter/status/1588308042063421442
1588307973448749062,Thu Nov 03 23:11:44 +0000 2022,"@pengilis @BidensWins Backwards? Because I don't always vote blue ( independent) and want legal limited abortions with exceptions I am called fascist,religious zealot,insurrectionist,probirther,racist,mysoginist.Gees.Hmm I want universal health care,family leave,enforced gun control WTF",Reply Tweet,,"['@pengilis', '@BidensWins']","anytown,usa",,,,,,,,,United States,US,,,,United States,-98.5,39.76,0,0,0,0,https://twitter.com/twitter/status/1588307973448749062
1588307969174822917,Thu Nov 03 23:11:43 +0000 2022,@ColinCowherd Oh yes. Let’s vote for the party who’s taking books from school libraries and pretending slavery didn’t exist and America wasn’t founded on “stolen land”! The “Red Wave” is the blood on the hands of Republicans who say “who gives a f**k about gun laws and your kids.”,Reply Tweet,,['@ColinCowherd'],"Dallas, TX",,,,,,,,,United States,Dallas County,Dallas,Texas,,"Dallas, Texas, United States",-96.80667,32.78306,0,0,0,0,https://twitter.com/twitter/status/1588307969174822917
1588307968566562818,Thu Nov 03 23:11:43 +0000 2022,@sagesteele So you'll be voting against Republicans who let children get slaughtered rather than lose that NRA $$$ I mean you can't mean when there was a global pandemic and public officials were trying to keep everybody safe?,Reply Tweet,,['@sagesteele'],Northern California,,,,,,,,,United States,US,,California,,"California, United States",-119.75126,37.25022,0,0,0,0,https://twitter.com/twitter/status/1588307968566562818
